"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","84 anys",18
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","84 anys",28
2020,2,"Eixample",5,"el Fort Pienc","Home","84 anys",82
2020,2,"Eixample",6,"la Sagrada Família","Home","84 anys",132
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","84 anys",103
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","84 anys",120
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","84 anys",141
2020,2,"Eixample",10,"Sant Antoni","Home","84 anys",98
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","84 anys",68
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","84 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","84 anys",71
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","84 anys",26
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","84 anys",31
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","84 anys",51
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","84 anys",42
2020,3,"Sants-Montjuïc",18,"Sants","Home","84 anys",90
2020,4,"Les Corts",19,"les Corts","Home","84 anys",123
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","84 anys",70
2020,4,"Les Corts",21,"Pedralbes","Home","84 anys",40
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","84 anys",9
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","84 anys",70
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","84 anys",44
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","84 anys",65
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","84 anys",112
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","84 anys",64
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","84 anys",38
2020,6,"Gràcia",29,"el Coll","Home","84 anys",15
2020,6,"Gràcia",30,"la Salut","Home","84 anys",26
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","84 anys",108
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","84 anys",86
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","84 anys",83
2020,7,"Horta-Guinardó",34,"Can Baró","Home","84 anys",23
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","84 anys",98
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","84 anys",30
2020,7,"Horta-Guinardó",37,"el Carmel","Home","84 anys",98
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","84 anys",28
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","84 anys",29
2020,7,"Horta-Guinardó",40,"Montbau","Home","84 anys",26
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","84 anys",18
2020,7,"Horta-Guinardó",42,"la Clota","Home","84 anys",3
2020,7,"Horta-Guinardó",43,"Horta","Home","84 anys",69
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","84 anys",71
2020,8,"Nou Barris",45,"Porta","Home","84 anys",95
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","84 anys",43
2020,8,"Nou Barris",47,"Can Peguera","Home","84 anys",5
2020,8,"Nou Barris",48,"la Guineueta","Home","84 anys",54
2020,8,"Nou Barris",49,"Canyelles","Home","84 anys",16
2020,8,"Nou Barris",50,"les Roquetes","Home","84 anys",30
2020,8,"Nou Barris",51,"Verdun","Home","84 anys",41
2020,8,"Nou Barris",52,"la Prosperitat","Home","84 anys",98
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","84 anys",11
2020,8,"Nou Barris",54,"Torre Baró","Home","84 anys",4
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","84 anys",19
2020,8,"Nou Barris",56,"Vallbona","Home","84 anys",3
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","84 anys",18
2020,9,"Sant Andreu",58,"Baró de Viver","Home","84 anys",7
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","84 anys",19
2020,9,"Sant Andreu",60,"Sant Andreu","Home","84 anys",111
2020,9,"Sant Andreu",61,"la Sagrera","Home","84 anys",82
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","84 anys",34
2020,9,"Sant Andreu",63,"Navas","Home","84 anys",69
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","84 anys",89
2020,10,"Sant Martí",65,"el Clot","Home","84 anys",62
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","84 anys",18
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","84 anys",11
2020,10,"Sant Martí",68,"el Poblenou","Home","84 anys",51
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","84 anys",13
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","84 anys",58
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","84 anys",34
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","84 anys",80
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","84 anys",98
2020,1,"Ciutat Vella",1,"el Raval","Home","85 anys",48
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","85 anys",18
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","85 anys",28
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","85 anys",26
2020,2,"Eixample",5,"el Fort Pienc","Home","85 anys",64
2020,2,"Eixample",6,"la Sagrada Família","Home","85 anys",121
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","85 anys",71
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","85 anys",83
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","85 anys",114
2020,2,"Eixample",10,"Sant Antoni","Home","85 anys",72
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","85 anys",74
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","85 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","85 anys",70
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","85 anys",16
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","85 anys",33
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","85 anys",39
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","85 anys",52
2020,3,"Sants-Montjuïc",18,"Sants","Home","85 anys",93
2020,4,"Les Corts",19,"les Corts","Home","85 anys",133
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","85 anys",68
2020,4,"Les Corts",21,"Pedralbes","Home","85 anys",34
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","85 anys",7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","85 anys",63
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","85 anys",47
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","85 anys",70
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","85 anys",126
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","85 anys",56
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","85 anys",44
2020,6,"Gràcia",29,"el Coll","Home","85 anys",11
2020,6,"Gràcia",30,"la Salut","Home","85 anys",28
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","85 anys",108
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","85 anys",78
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","85 anys",75
2020,7,"Horta-Guinardó",34,"Can Baró","Home","85 anys",21
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","85 anys",102
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","85 anys",20
2020,7,"Horta-Guinardó",37,"el Carmel","Home","85 anys",75
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","85 anys",27
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","85 anys",38
2020,7,"Horta-Guinardó",40,"Montbau","Home","85 anys",22
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","85 anys",17
2020,7,"Horta-Guinardó",42,"la Clota","Home","85 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","85 anys",74
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","85 anys",74
2020,8,"Nou Barris",45,"Porta","Home","85 anys",81
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","85 anys",41
2020,8,"Nou Barris",47,"Can Peguera","Home","85 anys",5
2020,8,"Nou Barris",48,"la Guineueta","Home","85 anys",62
2020,8,"Nou Barris",49,"Canyelles","Home","85 anys",17
2020,8,"Nou Barris",50,"les Roquetes","Home","85 anys",36
2020,8,"Nou Barris",51,"Verdun","Home","85 anys",31
2020,8,"Nou Barris",52,"la Prosperitat","Home","85 anys",79
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","85 anys",22
2020,8,"Nou Barris",54,"Torre Baró","Home","85 anys",4
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","85 anys",11
2020,8,"Nou Barris",56,"Vallbona","Home","85 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","85 anys",10
2020,9,"Sant Andreu",58,"Baró de Viver","Home","85 anys",3
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","85 anys",26
2020,9,"Sant Andreu",60,"Sant Andreu","Home","85 anys",112
2020,9,"Sant Andreu",61,"la Sagrera","Home","85 anys",72
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","85 anys",29
2020,9,"Sant Andreu",63,"Navas","Home","85 anys",47
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","85 anys",93
2020,10,"Sant Martí",65,"el Clot","Home","85 anys",40
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","85 anys",31
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","85 anys",12
2020,10,"Sant Martí",68,"el Poblenou","Home","85 anys",64
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","85 anys",22
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","85 anys",56
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","85 anys",43
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","85 anys",69
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","85 anys",88
2020,1,"Ciutat Vella",1,"el Raval","Home","86 anys",44
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","86 anys",21
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","86 anys",29
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","86 anys",29
2020,2,"Eixample",5,"el Fort Pienc","Home","86 anys",57
2020,2,"Eixample",6,"la Sagrada Família","Home","86 anys",113
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","86 anys",69
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","86 anys",83
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","86 anys",127
2020,2,"Eixample",10,"Sant Antoni","Home","86 anys",86
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","86 anys",62
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","86 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","86 anys",86
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","86 anys",30
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","86 anys",30
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","86 anys",31
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","86 anys",47
2020,3,"Sants-Montjuïc",18,"Sants","Home","86 anys",80
2020,4,"Les Corts",19,"les Corts","Home","86 anys",111
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","86 anys",59
2020,4,"Les Corts",21,"Pedralbes","Home","86 anys",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","86 anys",7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","86 anys",38
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","86 anys",47
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","86 anys",41
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","86 anys",86
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","86 anys",53
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","86 anys",33
2020,6,"Gràcia",29,"el Coll","Home","86 anys",20
2020,6,"Gràcia",30,"la Salut","Home","86 anys",27
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","86 anys",78
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","86 anys",67
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","86 anys",58
2020,7,"Horta-Guinardó",34,"Can Baró","Home","86 anys",21
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","86 anys",74
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","86 anys",18
2020,7,"Horta-Guinardó",37,"el Carmel","Home","86 anys",63
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","86 anys",16
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","86 anys",31
2020,7,"Horta-Guinardó",40,"Montbau","Home","86 anys",22
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","86 anys",11
2020,7,"Horta-Guinardó",42,"la Clota","Home","86 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","86 anys",73
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","86 anys",65
2020,8,"Nou Barris",45,"Porta","Home","86 anys",87
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","86 anys",49
2020,8,"Nou Barris",47,"Can Peguera","Home","86 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","86 anys",50
2020,8,"Nou Barris",49,"Canyelles","Home","86 anys",17
2020,8,"Nou Barris",50,"les Roquetes","Home","86 anys",20
2020,8,"Nou Barris",51,"Verdun","Home","86 anys",18
2020,8,"Nou Barris",52,"la Prosperitat","Home","86 anys",82
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","86 anys",8
2020,8,"Nou Barris",54,"Torre Baró","Home","86 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","86 anys",25
2020,8,"Nou Barris",56,"Vallbona","Home","86 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","86 anys",14
2020,9,"Sant Andreu",58,"Baró de Viver","Home","86 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","86 anys",24
2020,9,"Sant Andreu",60,"Sant Andreu","Home","86 anys",102
2020,9,"Sant Andreu",61,"la Sagrera","Home","86 anys",68
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","86 anys",41
2020,9,"Sant Andreu",63,"Navas","Home","86 anys",60
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","86 anys",85
2020,10,"Sant Martí",65,"el Clot","Home","86 anys",56
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","86 anys",31
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","86 anys",5
2020,10,"Sant Martí",68,"el Poblenou","Home","86 anys",44
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","86 anys",23
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","86 anys",59
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","86 anys",33
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","86 anys",65
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","86 anys",84
2020,1,"Ciutat Vella",1,"el Raval","Home","87 anys",39
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","87 anys",17
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","87 anys",28
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","87 anys",30
2020,2,"Eixample",5,"el Fort Pienc","Home","87 anys",65
2020,2,"Eixample",6,"la Sagrada Família","Home","87 anys",87
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","87 anys",68
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","87 anys",83
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","87 anys",123
2020,2,"Eixample",10,"Sant Antoni","Home","87 anys",80
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","87 anys",60
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","87 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","87 anys",64
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","87 anys",17
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","87 anys",22
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","87 anys",47
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","87 anys",47
2020,3,"Sants-Montjuïc",18,"Sants","Home","87 anys",77
2020,4,"Les Corts",19,"les Corts","Home","87 anys",76
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","87 anys",42
2020,4,"Les Corts",21,"Pedralbes","Home","87 anys",39
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","87 anys",7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","87 anys",40
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","87 anys",29
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","87 anys",59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","87 anys",113
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","87 anys",44
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","87 anys",32
2020,6,"Gràcia",29,"el Coll","Home","87 anys",6
2020,6,"Gràcia",30,"la Salut","Home","87 anys",30
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","87 anys",70
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","87 anys",71
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","87 anys",63
2020,7,"Horta-Guinardó",34,"Can Baró","Home","87 anys",16
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","87 anys",63
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","87 anys",13
2020,7,"Horta-Guinardó",37,"el Carmel","Home","87 anys",49
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","87 anys",25
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","87 anys",21
2020,7,"Horta-Guinardó",40,"Montbau","Home","87 anys",16
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","87 anys",11
2020,7,"Horta-Guinardó",42,"la Clota","Home","87 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","87 anys",56
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","87 anys",60
2020,8,"Nou Barris",45,"Porta","Home","87 anys",63
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","87 anys",40
2020,8,"Nou Barris",47,"Can Peguera","Home","87 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","87 anys",42
2020,8,"Nou Barris",49,"Canyelles","Home","87 anys",19
2020,8,"Nou Barris",50,"les Roquetes","Home","87 anys",22
2020,8,"Nou Barris",51,"Verdun","Home","87 anys",33
2020,8,"Nou Barris",52,"la Prosperitat","Home","87 anys",48
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","87 anys",5
2020,8,"Nou Barris",54,"Torre Baró","Home","87 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","87 anys",17
2020,8,"Nou Barris",56,"Vallbona","Home","87 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","87 anys",14
2020,9,"Sant Andreu",58,"Baró de Viver","Home","87 anys",5
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","87 anys",18
2020,9,"Sant Andreu",60,"Sant Andreu","Home","87 anys",95
2020,9,"Sant Andreu",61,"la Sagrera","Home","87 anys",42
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","87 anys",35
2020,9,"Sant Andreu",63,"Navas","Home","87 anys",44
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","87 anys",65
2020,10,"Sant Martí",65,"el Clot","Home","87 anys",45
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","87 anys",16
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","87 anys",7
2020,10,"Sant Martí",68,"el Poblenou","Home","87 anys",45
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","87 anys",19
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","87 anys",36
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","87 anys",35
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","87 anys",57
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","87 anys",81
2020,1,"Ciutat Vella",1,"el Raval","Home","88 anys",30
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","88 anys",16
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","88 anys",11
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","88 anys",12
2020,2,"Eixample",5,"el Fort Pienc","Home","88 anys",63
2020,2,"Eixample",6,"la Sagrada Família","Home","88 anys",96
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","88 anys",75
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","88 anys",61
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","88 anys",94
2020,2,"Eixample",10,"Sant Antoni","Home","88 anys",63
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","88 anys",36
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","88 anys",4
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","88 anys",52
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","88 anys",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","88 anys",23
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","88 anys",37
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","88 anys",51
2020,3,"Sants-Montjuïc",18,"Sants","Home","88 anys",56
2020,4,"Les Corts",19,"les Corts","Home","88 anys",78
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","88 anys",45
2020,4,"Les Corts",21,"Pedralbes","Home","88 anys",23
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","88 anys",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","88 anys",38
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","88 anys",21
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","88 anys",40
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","88 anys",94
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","88 anys",39
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","88 anys",14
2020,6,"Gràcia",29,"el Coll","Home","88 anys",11
2020,6,"Gràcia",30,"la Salut","Home","88 anys",24
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","88 anys",58
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","88 anys",45
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","88 anys",43
2020,7,"Horta-Guinardó",34,"Can Baró","Home","88 anys",14
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","88 anys",81
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","88 anys",13
2020,7,"Horta-Guinardó",37,"el Carmel","Home","88 anys",50
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","88 anys",12
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","88 anys",19
2020,7,"Horta-Guinardó",40,"Montbau","Home","88 anys",14
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","88 anys",10
2020,7,"Horta-Guinardó",42,"la Clota","Home","88 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","88 anys",50
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","88 anys",49
2020,8,"Nou Barris",45,"Porta","Home","88 anys",40
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","88 anys",38
2020,8,"Nou Barris",47,"Can Peguera","Home","88 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","88 anys",40
2020,8,"Nou Barris",49,"Canyelles","Home","88 anys",9
2020,8,"Nou Barris",50,"les Roquetes","Home","88 anys",10
2020,8,"Nou Barris",51,"Verdun","Home","88 anys",25
2020,8,"Nou Barris",52,"la Prosperitat","Home","88 anys",50
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","88 anys",12
2020,8,"Nou Barris",54,"Torre Baró","Home","88 anys",2
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","88 anys",12
2020,8,"Nou Barris",56,"Vallbona","Home","88 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","88 anys",6
2020,9,"Sant Andreu",58,"Baró de Viver","Home","88 anys",8
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","88 anys",8
2020,9,"Sant Andreu",60,"Sant Andreu","Home","88 anys",90
2020,9,"Sant Andreu",61,"la Sagrera","Home","88 anys",56
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","88 anys",30
2020,9,"Sant Andreu",63,"Navas","Home","88 anys",43
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","88 anys",70
2020,10,"Sant Martí",65,"el Clot","Home","88 anys",30
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","88 anys",22
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","88 anys",7
2020,10,"Sant Martí",68,"el Poblenou","Home","88 anys",41
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","88 anys",11
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","88 anys",42
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","88 anys",32
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","88 anys",44
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","88 anys",53
2020,1,"Ciutat Vella",1,"el Raval","Home","89 anys",27
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","89 anys",19
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","89 anys",16
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","89 anys",17
2020,2,"Eixample",5,"el Fort Pienc","Home","89 anys",54
2020,2,"Eixample",6,"la Sagrada Família","Home","89 anys",75
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","89 anys",67
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","89 anys",46
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","89 anys",86
